town.. serving quality,0.312222222
sure,0.312097812
lagoon,0.311981132
team,0.311879433
finer,0.311428571
lunch buffet,0.311416862
varieties,0.311297619
full,0.311222635
choco,0.311111111
look place,0.311111111
mixed,0.311111111
paisa wasool..,0.311111111
shahi tukra,0.311111111
kolkata,0.311019206
crunch,0.310876623
lifetime,0.310852713
magic,0.310761461
ness,0.310714286
eating.but,0.310606061
face.update,0.310606061
time.pls look,0.310606061
criticism.i,0.31047619
nevertheless,0.31047619
taste.such,0.31047619
class category,0.31030303
dessert parlour,0.31020202
desert taste,0.31
place.very,0.31
staff,0.309603591
moneybeen,0.30952381
desert item,0.309166667
sheer variety,0.309166667
dedication,0.308888889
joint,0.308660648
dessert firney,0.308333333
money.its,0.308333333
welcoming,0.3078125
drink.i,0.307692308
fish starters.desserts,0.307692308
hardcore non-,0.307692308
ice-ceam,0.307692308
taste.the service,0.307272727
desert gulab jamun,0.307175926
rs-587,0.307142857
kolkata..,0.307017544
food hunting,0.306944444
kulfi fan,0.306628788
wifes birthday,0.306628788
pat chapman,0.306418219
fill,0.306410256
gulab jamuns,0.306264846
dips,0.30625
desserts section,0.306150794
revisit,0.305952381
fruits,0.305866848
course.c,0.305853175
grill.b,0.305853175
hot chocolate sauce,0.305853175
preferable.one,0.305853175
food..,0.30563389
grills.i,0.305612245
deserts.this,0.305555556
evidence,0.305555556
throat,0.305238095
fooding experience,0.305194805
corns,0.305
wil,0.305
legs,0.304761905
sector-v,0.304761905
own..wud love,0.30462963
kitchen,0.304484058
stone,0.304166667
quality food,0.303795258
dining experience,0.303709485
everything,0.303680532
drinks-coke,0.303571429
reshmi,0.303571429
tangdi,0.303401361
chai break.the ambience,0.303392622
dessert.you,0.303392622
dinner.for,0.303392622
flavours.it,0.303392622
food items.the offer,0.303392622
kulfi.you,0.303392622
chicken dishes,0.303333333
still,0.303333333
helpings,0.302962963
timing,0.302439024
food junction,0.302380952
superb .. main course mutton,0.302380952
more,0.302314815
coursethe king,0.302197802
mealawesome food,0.302197802
location,0.302180353
rdb,0.30170187
service..,0.301609195
part,0.301582591
change,0.301510642
fd,0.301388889
gulaab,0.301020408
serviece,0.300877193
n,0.300864789
its,0.300462963
plate.i,0.300252525
saltlake.. fabulous,0.300252525
staff.. couple,0.300252525
wonder,0.300158993
trouble,0.300104493
cinema..the,0.3
city.the decor,0.3
compromise.one,0.3
concept.. price point,0.3
culfi counter also..i,0.3
customers.i,0.3
devil,0.3
employee behaviour,0.3
filling lunch,0.3
food lover please,0.3
food-awesome,0.3
foodie tip,0.3
hmmmbarbeque nation,0.3
home.. mutton kabab,0.3
kebabs possible.one,0.3
kolkata right now..the,0.3
maintained.quality,0.3
manager know,0.3
marker,0.3
mothet,0.3
office dinner,0.3
oudh,0.3
place again..,0.3
place.. best buffet place,0.3
previous.behaviour,0.3
pros,0.3
rage,0.3
recommended.it,0.3
rocks,0.3
saltlake sector-v..beside,0.3
th4,0.3
them..as,0.3
tikkas i,0.3
vl love,0.3
walnut brownie,0.3
today,0.299838505
park st.well,0.299702381
possible..and,0.299702381
star attraction..they,0.299702381
tengri kabab,0.299470899
man,0.299278499
city,0.299252654
singer,0.299140049
name barbeque nation,0.298842593
forget,0.298621554
desserts.eating,0.298484848
steward,0.298484848
experience,0.298363563
gosht dum biryani,0.298351648
mouthwatering stuff,0.298039216
corn panner kabab mushroom fish evrythin,0.297916667
luck,0.297907648
must visit,0.297724359
karaoke,0.297489177
compettitor,0.297272727
host,0.297049689
itthis restaurant,0.296825397
food lover,0.29673448
netshell,0.296666667
description,0.296428571
party,0.295920139
pocket.first,0.295917508
halua,0.295833333
multitude,0.295833333
staff ambience everythng,0.295833333
wen,0.29577381
pan kulfi,0.295719995
it industry crowd,0.295652174
desert section,0.295257092
fav restaurant,0.295238095
offering,0.295
varieties.awesome food,0.295
d gave,0.294949495
kulfi.paan,0.294949495
kolkata..the,0.294514634
holi,0.294497354
thandaai,0.294497354
chicken biroyani mutton raita,0.294444444
seik kabab,0.294444444
i.e,0.294166667
pace,0.293939394
salami kebab,0.293939394
excellent.service,0.29375
excellent.variety,0.29375
demand,0.293466089
food enthusiast,0.293333333
masala chicken..,0.293333333
money concept,0.293333333
zomato.after,0.293333333
dessert counter,0.293141946
stuffs,0.293073593
heaven,0.293058546
outside,0.292948718
penny,0.292926822
kulfi..,0.292857143
price range,0.292666667
mango kulfi,0.292540793
veggies,0.292447917
service point,0.292380952
taste..,0.292266067
good..,0.292261905
plenty,0.292261905
marriage,0.291991342
feeling,0.291861027
till,0.29179685
they,0.291777833
fan..,0.291666667
favs..,0.291666667
kolkata.this place,0.291666667
kp goin..,0.291666667
months,0.291666667
porn,0.291666667
staff r,0.291666667
tiramisu,0.291666667
well,0.291197691
great value,0.291005291
choco-sauce,0.290909091
years.one,0.290909091
dum gosht biryani,0.290814394
gurantee,0.290740741
crazy foodie,0.290598291
n courteos,0.290598291
roller coaster ride..service,0.290598291
table n,0.290598291
year..im,0.290598291
tomorrow,0.290555556
weekend visit,0.290277778
sake,0.290196078
einstein,0.29
mozart,0.29
picasso,0.29
shakespeare,0.29
mch,0.28968254
such,0.28968254
ki tikki,0.289393939
desert part,0.289285714
food joint,0.289243197
smakcing,0.289090909
veg + sea food option,0.289090909
chickens..they,0.288888889
gud workthis,0.288888889
gulab jamuns-,0.288888889
juss,0.288888889
kolkata..barbeque nation,0.288888889
satity,0.288888889
service quality,0.288888889
staff quality,0.288888889
time..they,0.288888889
stress,0.288452381
manner,0.288265306
timer,0.288157895
setup,0.287970615
hungry,0.287878788
pc,0.287878788
satisfaction percentage,0.287878788
tandoori aloo,0.287878788
lime,0.287798492
d music team,0.2875
mutton kabab,0.2875
name bbq nation,0.2875
niece,0.2875
mention.sevice,0.28735119
jul,0.287307692
flag .lolsplendid,0.287037037
marriage anniversary,0.286931818
factor,0.286904762
goodit,0.286742424
food.the food,0.286458333
fare,0.286363636
kulfi counter.overall,0.286363636
course nonveg section,0.286111111
guest,0.28608156
timepretty great.the,0.285921717
superb,0.285793135
terms,0.285735931
conduct,0.285714286
cut fruits,0.285714286
eve,0.285714286
piping,0.285714286
service.the,0.285416667
thrill,0.285314685
cuisines,0.285227273
layout,0.285185185
no,0.285152116
kababs,0.285106018
timei,0.285
lake,0.284889807
house,0.284863339
flavours,0.284419643
opinion,0.284151193
restuarant,0.283928571
kolkata wer,0.283673469
s wont,0.283673469
sachin tendulkar,0.283636364
scratch,0.283636364
ke,0.283615921
corn fry,0.283552632
quantity,0.283489149
good,0.283403361
cause ”,0.283333333
dessert items,0.283333333
etc.the,0.283333333
infinity,0.283333333
kebabs.edit*,0.283333333
kolkata..ambience,0.283333333
lunch experience,0.283333333
mashallah… starters,0.283333333
mic,0.283333333
month..the,0.283333333
mutton sarson fish,0.283333333
pasta everything,0.283333333
place..cause,0.283333333
raita chicken salad,0.283333333
rice chicken bhuna,0.283333333
sake.we,0.283333333
variety vs pocket pinch,0.283333333
veg starters,0.283333333
wholesome,0.283333333
days,0.283272457
resto,0.283203125
cut,0.282791241
superb buffet,0.282692308
courtesy,0.282473229
chocolate fudge,0.282380952
home.am,0.282222222
places.. u,0.282222222
signature dish,0.282080808
light intensity,0.282051282
fullesti,0.281729055
feature,0.281626984
dinner.it,0.281515152
jamum everything,0.281515152
perfect.prawn,0.281515152
vegetarians.one,0.281515152
visit.our,0.281515152
well..after u,0.281515152
panner,0.281431967
prawn starter,0.281349206
usp,0.281321839
date,0.281272478
custard pudding,0.28125
nonveg,0.28125
food journey,0.281111111
hilsa..my,0.281002331
tastiest,0.281002331
margin,0.280952381
lots,0.280847848
fish preparation,0.280666667
desserts.the,0.280622896
presentation,0.280502392
times,0.280481141
constraint,0.28041847
evrythng,0.280392157
murgh biryani,0.280322129
value,0.280298858
lot.then,0.28
chemical flavour,0.28
chicken pieces,0.28
dthe ambiance,0.28
encounter,0.28
etc.,0.28
food qualityjust,0.28
fruit gautex,0.28
mocktails.front desk staff need,0.28
place..huh,0.28
place.all,0.28
professionals.location,0.28
religion,0.28
sec v.i,0.28
star..,0.28
street counterpart,0.28
evening,0.279964526
songs,0.27972028
heard,0.279697555
quality,0.279683229
salt lake sector,0.279529994
foodie,0.279274951
facility,0.279166667
life,0.279038322
ppl,0.278820598
charge,0.278813647
foody,0.278787879
live kulfi counter,0.278571429
ours,0.278571429
utopia,0.278571429
short,0.278472222
resturant,0.278367928
price hike,0.278333333
tadka,0.278324916
roti,0.278070175
pain,0.278015873
der,0.277777778
doi chicken,0.277777778
muttom item,0.277777778
naanwe,0.277777778
chicken tangri,0.277380952
customers,0.277350427
class,0.277276295
frequent,0.277272727
meaning,0.277168367
vl,0.277156177
sticks,0.277083333
concentrate,0.276767677
formality,0.276715686
place.the,0.276666667
saltlake,0.276652569
it.one,0.276623377
feb,0.276256614
furniture,0.276190476
kind,0.276178128
interior,0.276151365
eatery,0.275641026
tangdi kebab,0.275641026
floor,0.275
menu.one,0.275
must fr every foodie,0.275
non veg bbq,0.275
possibility,0.275
shark dish..even,0.275
town..please try,0.275
unhurried.well,0.275
cue,0.275
food.great job guys..just,0.275
refer,0.275
section bwell i,0.275
superb.ambience,0.275
thia place..,0.275
world.main course,0.275
fact,0.274964554
kolkata..i,0.274804164
style restaurant,0.274621212
place,0.274579237
consitency.been,0.274494949
different..,0.274494949
feeling..price,0.274494949
sec v.now,0.274494949
wait.well,0.274494949
choice.prawn kebab,0.274451411
experience.a,0.274451411
good.ambience,0.274451411
n chicken butter masala,0.274451411
n generous.food,0.274451411
operative,0.274451411
tender n soft.main course z,0.274451411
ur mind.now d barbeque,0.274451411
environment.a,0.274444444
sheik kabab,0.274444444
coolfi counter,0.274414601
mutton kosha,0.274358974
extent,0.2742913
feedback,0.274114139
tummy,0.273960254
presentation.but,0.273809524
paan kulfi,0.273779737
music everything,0.273636364
maharaja,0.273478836
tip amount,0.273469388
sec,0.273441877
miss,0.273333333
mentioning,0.273291925
please,0.27325852
review bt,0.273076923
flavours..,0.272777778
kulfi pan,0.272759104
smoother,0.27275641
grill.well,0.272727273
som,0.272710623
picture,0.272699304
words,0.272685185
y,0.27265625
place food,0.272435897
cum rock bar ambience,0.272321429
counter..,0.272222222
deliciousgood restaurant,0.272222222
desert d gulab jamun,0.272222222
fasinating..,0.272222222
ice cream combo,0.272222222
many.. moreover,0.272222222
place is..,0.272222222
nd,0.272058824
enough,0.272052753
varitey,0.272027972
that.it,0.271871945
choco brownie,0.271861472
celebration,0.271686508
mood,0.271653253
salary,0.271568627
day barbeque nation,0.271428571
expirience,0.271428571
food nice,0.271428571
kebabs.you,0.271428571
price..hhope,0.271428571
selection..,0.271428571
trust mw,0.271428571
chicken curry,0.271384298
football world cup,0.270833333
weekdays,0.270512821
friend.however call,0.27037037
jst aswm ..,0.27037037
markdesert,0.27020202
prwan pannermain course,0.27020202
very,0.270175439
desert,0.270062409
flavor,0.270033092
kind adventure,0.27
mortal,0.27
highly recommended..,0.27
team dinner party,0.27
course part,0.269940476
food food,0.269642857
you,0.269538288
reservation date,0.269444444
srvice,0.269166667
stomach wid,0.269166667
choice till,0.269047619
course.the kababs,0.269047619
diabetes,0.269047619
seating layout,0.269047619
dinner buffet,0.269002525
minutes,0.268939394
starters..no,0.26875
variations.i,0.26875
hav,0.268402378
lamb,0.268292683
family,0.268277787
dal makhani,0.268216175
day u,0.268139731
teh chef,0.268139731
park st branch,0.268115942
destination,0.267871383
occasion jamaisasthi,0.267857143
mutton dish,0.2677893
distance,0.267575758
rule,0.267532468
movie,0.2675
here.it,0.267272727
sea-food,0.267272727
ilish,0.267231842
wellbeing,0.266835017
yummm experience,0.266835017
dessert,0.266824625
chilli fish,0.266666667
dasart,0.266666667
excess,0.266666667
food date,0.266666667
food..spcly,0.266666667
frys,0.266666667
love chicken,0.266666667
neither,0.266666667
occasion..,0.266666667
offer..,0.266666667
orriya friend,0.266666667
pcould,0.266666667
place .food,0.266666667
place time,0.266666667
receipt,0.266666667
staff.food,0.266666667
table-booking,0.266666667
thier service,0.266666667
sorry,0.266430736
others,0.266319444
memory,0.265948963
course.although,0.265909091
deserts.the spicy,0.265909091
food.it,0.265909091
kolkata.the decor,0.265909091
office parties.the ambience,0.265909091
content,0.265878378
heart away.kebas,0.265625
whisky,0.265625
everyone,0.265599591
hole,0.265460606
fishkabab,0.26530303
finger,0.265222014
kinds,0.265151515
mutton shami,0.265
speechless,0.264935065
way,0.264913571
time..,0.264880952
lot..,0.264748677
half star,0.264583333
pleasure,0.264042651
lack,0.264017791
non veg section,0.263756614
kulfi,0.26372625
this,0.263646709
dessert.. unique,0.263636364
discount also..ambience,0.263636364
drink..it,0.263636364
great..yes,0.263636364
reservation.if,0.263636364
royal treatment,0.263636364
sure..,0.263636364
the best.they,0.263636364
visit..,0.263636364
visit..what,0.263636364
website.after,0.263636364
yourself.one drink,0.263636364
music,0.263582446
step,0.263498377
fav,0.263388992
mum,0.263380952
joy,0.263350168
group,0.263043957
course items.one,0.262962963
lickingi,0.262962963
love.nd,0.262962963
decor,0.262901949
starters..,0.262698413
couse,0.262678571
certainly bbn,0.2625
paan flavour,0.2625
chiken,0.262386364
proverb,0.262337662
eatery.the food,0.262121212
hilshabhapa.the tandoori,0.262121212
kasha..the list,0.262121212
offer..i,0.262121212
panchami evening..i,0.262121212
time visit,0.262106918
sea food festival,0.262063492
chicken items,0.261904762
tengri,0.261904762
saturday,0.261667697
praise,0.26160879
lunch,0.261606282
reputation,0.261603692
place..,0.261558693
set,0.261154917
lot.thank,0.261111111
starter chicken,0.261111111
taste.,0.261111111
policy,0.261096939
served,0.261024033
shrimp,0.260952381
doubt icecream,0.26091954
food pics..they,0.26091954
friend..in starter,0.26091954
gulab jamuns..firni,0.26091954
make blast..they,0.26091954
mouth watering..the,0.26091954
pre-night,0.26091954
there..at,0.26091954
topings..so,0.26091954
food..and,0.260790274
order,0.260682628
fav..it,0.260416667
celebrating,0.26
discontent.this,0.26
flavour.if,0.26
kababs.again,0.26
level professionalism,0.26
lunch.so,0.26
mid range category,0.26
shop,0.26
ur stomach,0.26
visit .one,0.26
teriyaki sauce,0.26
mushrooms,0.259990225
kulfi corner,0.259983766
v,0.259937888
deal,0.259902597
jamons..,0.259863946
dish,0.259749645
feel,0.259719447
endlessness,0.25959596
essence,0.259586466
mouth,0.25955788
experience service,0.25952381
compliment,0.259375
knowledge,0.259375
main,0.259282596
person.i,0.259166667
head chef,0.259116911
deco,0.259090909
gulab jamuns.i,0.259057239
thanks barbeque nation,0.258928571
song,0.258894136
performance,0.258871961
mark..,0.25877193
dinner.. or lunch..,0.258701299
new addition,0.258701299
in.one,0.258484848
mon-thurs.if,0.258484848
taxes.since,0.258484848
core non-veg,0.258452381
food.but,0.258452381
kardene wala,0.258452381
show.though,0.258452381
starters.they,0.257936508
ganne ka,0.257857143
names,0.257692308
excellent,0.257630952
place.they,0.257452907
town.the,0.257448107
experience.ps,0.257402597
period,0.257286535
speed,0.25724896
restaurants,0.257230392
school,0.257142857
visits.ambiance,0.257142857
marination,0.25703125
malai,0.256879607
pineapple kebab,0.256666667
mustard sauce,0.256513666
gang,0.256410256
noise,0.25625
pile,0.25625
turn,0.256156463
course i,0.256060606
course spread,0.256034483
flag idea,0.255952381
heavy,0.255825143
customer,0.255820665
hubby,0.255753968
hullabaloo,0.255723906
contended.okay,0.255605314
desserts.the gulab jamun,0.255605314
placemakes u,0.255605314
course taste,0.255555556
dent,0.255555556
food..not,0.255555556
gulab jaamun,0.255555556
me,0.255555556
place..they,0.255555556
suggestn,0.255555556
suggestns..they,0.255555556
the bestheavenly service-service,0.255555556
everybody,0.255123604
market,0.255
valentine,0.254945055
tradition,0.254861111
veg salad,0.254648526
interior.the,0.25462963
pron,0.254545455
thing,0.25448396
vry,0.254429679
loss,0.254385965
craving,0.254166667
go.for,0.254166667
menu.. aslo,0.254166667
tips.well,0.254166667
example,0.254141414
variety,0.254100657
come,0.25404726
cheese brownie,0.253950216
charm,0.253846154
tangri kebabs,0.253825758
everyone.. just,0.253787879
grnd floor,0.253787879
particular..,0.253787879
queries..they,0.253787879
technicalitis,0.253787879
valet parking,0.253623188
mess,0.253571429
target,0.253571429
volume,0.253571429
greatness,0.253497024
course chicken dum biriyani,0.253333333
tender .sweet baby corn,0.253333333
years,0.253262548
pint,0.253222496
pujo,0.25297619
mango panna,0.252941176
restaurant,0.252874384
type,0.252813375
fr kebab,0.252777778
restaurant..the food,0.252777778
place i,0.252678571
size crabs,0.252640693
world,0.252613872
fried fish,0.252564103
firniee,0.2525
clap,0.2522578
suprise,0.2522578
concept,0.252226829
mutton roagan juice,0.252222222
mutton sikh kabab,0.252222222
observation,0.252222222
keep,0.252083333
salt lake,0.251874459
deliciousness,0.251851852
one,0.251802938
tandoori chicken,0.251790634
coarse,0.251666667
whether,0.251666667
starting,0.251641414
course buffet,0.251626759
drink-,0.251428571
count,0.251315789
waiting time,0.25125
hotel,0.251190476
loved it,0.251111111
pic..the,0.251111111
plz post,0.251111111
service i,0.251111111
surely coming back next time,0.251111111
had,0.250860882
parlor,0.250793651
main course,0.250758587
someone,0.250655969
meal,0.250543831
mention,0.250515234
selection,0.250329039
dessert..all wid awsum taste,0.2502331
food lover.place,0.2502331
lunch buffet only..and price,0.2502331
mark..hmmm..dersertz r average,0.2502331
n pasta,0.2502331
non veg straters..ol taste,0.2502331
place.starting,0.2502331
restaurant n,0.2502331
rs.600..,0.2502331
superb.and,0.2502331
taste buffet,0.2502331
wat u,0.2502331
cheers.we,0.25
detoriation,0.25
experience.good,0.25
great foodgreat decorgreat hospitality great,0.25
hara bhara kebab..the,0.25
lyf,0.25
mimimam,0.25
portions,0.25
tikki,0.25
town.if,0.25
treats,0.25
drinks.main course,0.25
information.they,0.25
sub,0.25
plus,0.249882155
delicious,0.249853801
seats,0.249823232
yes,0.249665486
face,0.249605319
day.the,0.249430642
gulab jamun..,0.249206349
warm,0.249047619
king,0.249031318
people,0.248735683
option,0.248708387
sigree,0.24864651
waiter,0.248611246
standard,0.248559265
course items,0.2484375
course biryani,0.248333333
tge,0.248214286
comparison,0.24817077
puja,0.247807018
concert,0.247727273
cuz trust,0.247727273
charcoal,0.247584136
kebabs,0.247452332
itgreat ppl,0.247395833
well cooked.but,0.247395833
well..quality,0.247395833
change.the,0.247272727
customer ..,0.247222222
mutton gilati seekh kebab,0.247222222
paras chicken,0.247222222
que..,0.247222222
tableand,0.247222222
veg spider kebab,0.247222222
money,0.247192298
level,0.247048012
out,0.246722868
decor.their,0.246666667
manage,0.246666667
mohammed ali road festival,0.246666667
pan cum icecream,0.246666667
rdb cinema,0.246666667
spread.the,0.246666667
sud i,0.246666667
t stop,0.246666667
tandoori starters.i,0.246666667
rabdi,0.246428571
malai kebab,0.246296296
hospitality.ambience,0.246212121
too,0.246203796
touch,0.246152855
gulabjamuns,0.246103896
pan station,0.245959596
globe,0.245833333
reaosn,0.245714286
egg curry,0.245535714
room,0.245476682
speaking,0.245436508
prawns,0.245406609
great experience,0.245238095
once.one,0.245238095
mutton biryani,0.245230683
price,0.245140274
moong dal halwa,0.245114409
kudos,0.245017976
zebra pastry,0.244906656
hard,0.24469697
course biriyani,0.244666667
slot,0.244642857
love,0.244545593
really,0.244517544
mind blowing,0.244503546
cource…there,0.244444444
faint,0.244444444
foid,0.244444444
hustle,0.244444444
kababs….there,0.244444444
kababs……now,0.244444444
memoirs.the ambience,0.244444444
mesmerizing ambience.so,0.244444444
mutton fish shrimp,0.244444444
mutton kababsthey,0.244444444
party….and,0.244444444
prawn skewer,0.244444444
table….when,0.244444444
thn,0.244444444
veg buffet….they,0.244444444
wings…and,0.244444444
chef,0.244402693
kolkata.even,0.244345238
frnd,0.244246032
mind,0.244155548
is,0.243942631
want,0.24375
pmone,0.24375
starter,0.243508723
girlfriend,0.243474558
course considerably.one,0.243333333
dining place..,0.243333333
serve,0.243241758
mushroom kebab,0.242965368
salt lake outlet,0.242901235
diameter,0.242857143
kolkata.in,0.242857143
morning,0.242857143
quality.excellent food,0.242857143
dal halwa,0.242781856
defeat,0.242708333
wedding anniversary,0.242410714
polite,0.242261905
drum stick,0.242156863
end,0.241700403
d desserts,0.241666667
details,0.241666667
forever,0.241666667
friendly..,0.241666667
kasturi tangri,0.241666667
last,0.241666667
mutton gilafi seekh,0.241666667
options..,0.241666667
run,0.241666667
town.this,0.241666667
clock,0.241558442
dahi ke kebab..,0.241558442
mutton items.after,0.241534392
veg salad etc,0.241534392
queue,0.241361811
july,0.241224747
kulfi festival,0.241203704
tast,0.240909091
counter,0.240778515
firnis,0.240740741
job,0.240705525
scope,0.240596011
recommend,0.240327381
reserve,0.240277778
hospotality,0.240025974
cause,0.24
eat eat eat,0.24
forward,0.24
gf,0.239941558
paper roll,0.23989899
savory,0.23989899
reason,0.239883193
comment,0.239880952
inclusive,0.239848485
koolfi counter,0.239801072
waiters,0.239715748
legacy,0.23968254
generosity,0.239506173
college,0.239367816
mains,0.239166667
everytime,0.239076161
dal makhni,0.239048972
tendency,0.238888889
sheekh kebab,0.238783784
rise,0.238666667
mar,0.238629944
ice-creams,0.238405797
koolfis,0.238395317
seafood,0.238385598
types,0.238305147
mousse,0.238277922
kebebs,0.238235294
do,0.238172043
north,0.238168724
p.s,0.238118721
food enthusiasts.i,0.238095238
mutton bahubali,0.238095238
gesture,0.238029707
pineapple honey kabab,0.237962963
dance,0.237917608
photo,0.237883872
integrity tomorrow,0.237878788
startersi,0.237857143
kulfis,0.237839137
indulgence,0.237820513
nation,0.237796752
gulaab jamun,0.237619048
just,0.237568168
pan,0.237557435
hot small gulab jamuns,0.2375
lebanese,0.237373737
dream,0.237323633
tax,0.237254902
delicacy,0.237037037
crispy,0.236766886
experince love,0.236734694
great variety,0.236666667
joint..,0.236666667
place..grill stuff,0.236666667
restaurant..kababs,0.236666667
visitor..a lil,0.236666667
thr,0.236363636
spread,0.236202951
dnt,0.236111111
sdf,0.235714286
over,0.235647441
park,0.235629252
experience.the,0.235405526
food ..i,0.235342262
place..yesterday,0.235342262
time..then,0.235342262
’,0.235326087
dozen,0.23531746
sing,0.235227273
rating,0.235202672
cooking,0.23513986
monday,0.235096154
course.the brownie,0.234895833
experience n,0.234895833
starter n,0.234895833
table.overall,0.234895833
the barbecue nation,0.234895833
smile,0.234859996
smacking,0.234482759
favourite,0.234446978
print,0.234375
everything.i,0.234313725
fruit custard,0.234285714
disaster,0.234259259
course,0.234035718
paradise,0.233849802
management,0.233814496
park street branch,0.233578431
nice,0.23351181
masala,0.2335
class..main course,0.233333333
course.i wish,0.233333333
curries..and,0.233333333
d yummiset set,0.233333333
experience.it,0.233333333
experience.the buffet spread,0.233333333
experience.this place,0.233333333
food lovers.variety,0.233333333
food..nice,0.233333333
foodgreat decorgreat hospitality,0.233333333
hv food,0.233333333
intra city comparison,0.233333333
it..quality,0.233333333
ityesterday,0.233333333
kebab i,0.233333333
kebabs..but,0.233333333
kebabsnice,0.233333333
kolkata.well,0.233333333
lifetime.food,0.233333333
live coolfi stall,0.233333333
maain course..over,0.233333333
quantity wise,0.233333333
spicy pineapple..,0.233333333
star food,0.233333333
starter tey,0.233333333
startersawesome,0.233333333
stuff-,0.233333333
tasty food..too yum,0.233333333
their hospitality,0.233333333
tip.overall,0.233333333
valet,0.233333333
varieties..,0.233333333
varietyy,0.233333333
vent,0.233333333
visit..one,0.233333333
sunday,0.233294813
winner,0.233255772
i,0.233219278
cost,0.233141083
chicken tengri kebab,0.233095238
couple,0.232752254
start,0.232715863
got,0.232713499
customer oriented..the chef,0.232626263
restaurant..keep,0.232626263
varieties..on,0.232626263
jst,0.232533333
desertwell,0.2325
person,0.232318143
otherwise,0.232275132
items.food,0.23219697
lunch..awesome,0.23219697
food i,0.232080136
mom,0.232057823
quite,0.232008658
scale,0.232
sector v,0.231948052
chakrabortybest buffet,0.231944444
day..all,0.231944444
seats..and,0.231944444
gulabjamun,0.231907895
home,0.231744084
kulfi.service,0.231628788
preparation,0.231455764
veggie,0.231448413
house cake,0.231428571
infinity tank,0.231395349
sector v.i,0.231395349
n everything,0.231313131
mocktail,0.231289996
pancake,0.231060606
confirmation,0.230952381
custard-yummy,0.230952381
phirni-excellent,0.230952381
roomali roti,0.230952381
though.they,0.230952381
phirni,0.230933388
choice,0.230618928
fear,0.230612245
start reception,0.230578512
must,0.23052604
cocktail,0.23046683
side,0.23041782
cheese cake,0.230404108
rate,0.230357088
taste,0.230349522
d buffet,0.230320248
friday..kebabs,0.23030303
koolfi.the,0.23030303
times.after,0.23030303
veg starters.2 chicken,0.23030303
veg.main course,0.23030303
cheque,0.23
music playing,0.23
mutton steak,0.23
perfect lighting,0.23
sooner,0.23
dessert section,0.229849788
reservation,0.229824481
place.. heaven,0.229761905
server,0.229761905
taste..pulao,0.229761905
wid butter,0.229761905
icecreams,0.22962963
yummy,0.229596616
shark kebab,0.229545455
that,0.229426407
metion fr d,0.229365079
money experience.be,0.229365079
india,0.229325933
have,0.229296296
mutton dak banglow,0.229166667
othr,0.229166667
simply best non veg buffet,0.229166667
hours,0.229131519
food heaven,0.229034392
durga puja..,0.229024621
service.i,0.228968254
year time,0.228950216
infront,0.228888889
perfect,0.228879706
city.but,0.228819444
faster,0.228819444
nice place.good,0.228819444
food line,0.228751804
stater,0.228619392
d barbeque nation,0.228571429
dayi,0.228571429
one i,0.228571429
quality.kebabs,0.228571429
superb.food,0.228571429
talking,0.228571429
course..been,0.228401361
sweet,0.227899386
heart,0.227873548
pick,0.227777778
welcome drink,0.227777778
lover,0.227736549
murgh jeera tikka,0.227530864
reviews,0.227489177
time.everything,0.227380952
team lunch,0.227368769
etiquette,0.227272727
muaic,0.227272727
mutton lebanese seekh kebab,0.227272727
front,0.227179963
lot,0.227158221
time,0.226854228
short.eat,0.226799242
stomach.the,0.226666667
swift,0.226666667
icing,0.226551871
wan,0.226515152
chickn kabab,0.226334776
jamon..ain course r,0.226334776
quality degrades.excellent food,0.226334776
starters..i,0.226334776
thai style fish,0.226334776
thai style rice,0.226334776
da,0.226295518
nothing,0.226290977
i will,0.226262626
sauce.i,0.226262626
thing twice,0.226262626
pinch,0.22625
zomato,0.22611205
dum biriyani,0.226085434
hair,0.226033058
cities..it,0.226020408
mins,0.225874126
course.then,0.225552721
cuisine speciality.the,0.225552721
foody world,0.225552721
goopi gayne baga byne film,0.225552721
picture.i,0.225552721
reality..and,0.225552721
togetherness.as i,0.225552721
togetherness.they,0.225552721
collection,0.225546567
june,0.225438116
serving,0.225422663
while,0.225099276
deserts..if,0.225
favorite kababs,0.225
service anymore.it,0.225
shahi-aroma,0.225
food variety,0.224950526
minute,0.224452423
top,0.224410576
item,0.22430167
wife,0.224230931
husband,0.224181548
ice tea,0.224134199
stomach,0.224117904
meal.the,0.224074074
number,0.224047631
kebabs.4.the,0.22394958
time.2.the,0.22394958
washroom.it,0.22394958
you.you,0.22394958
salads,0.223933431
restaurant manager,0.223932677
yesterday,0.223844432
spread..,0.223832715
feedback..impressed..i,0.223707665
flesh..and,0.223707665
free buffet,0.223707665
much prawns,0.223707665
started..the,0.223707665
this allergy..they,0.223707665
pudding,0.223700724
effort,0.223354978
of,0.223296881
lot.i,0.223214286
tasteless.the soup,0.223214286
occasion,0.223127652
year,0.223075643
pennythe,0.222924901
ds plc,0.222916667
fish preparation.well,0.222916667
time i,0.222887167
coconut soufle,0.222750464
ice cream menu,0.222727273
position,0.222705279
juicy,0.222563657
season time,0.2225
masala potato,0.222420635
prawn fry,0.222420635
sheekh,0.222390572
trust,0.22231631
light,0.222291524
experience everytime,0.222222222
kabab veg,0.222222222
now,0.222222222
sopab,0.222222222
tandury,0.222222222
tyms,0.222222222
•• must,0.222222222
gem,0.222155226
great,0.222107031
prawn kababs,0.222101449
think,0.222087542
